id,date,vn_position,vn_stream_count,global_position,global_stream_count
3nw5vYaH4qVx8joq3qhtNx,Peak,85.0,26444.0,,
3oIKYROTi2wREKdnqq3yAp,Total,,222028.0,,
3oIKYROTi2wREKdnqq3yAp,Peak,96.0,25642.0,,
3pbbEjmAWUHbGgWV8evyfd,Total,,233697.0,,
3pbbEjmAWUHbGgWV8evyfd,Peak,45.0,21704.0,,
3pgwxYRPbYIC6C1J2FPge8,Total,,1037466.0,,
3pgwxYRPbYIC6C1J2FPge8,Peak,7.0,39091.0,,
3pmDpi2XUdGGInqXQbOIaM,Total,,959968.0,,
3pmDpi2XUdGGInqXQbOIaM,Peak,107.0,33334.0,,
3puPTaE5acvWNGaNSoM3wT,Total,,325274.0,,
3puPTaE5acvWNGaNSoM3wT,Peak,159.0,13301.0,,
3qllaNK66kKxX123f0eKpj,Total,,1661317.0,,
3qllaNK66kKxX123f0eKpj,Peak,75.0,38028.0,,
3rtOU0GwlsbCNiCqEDLZUN,Total,,5303583.0,,
3rtOU0GwlsbCNiCqEDLZUN,Peak,37.0,59020.0,,
3rxbssNItXaXyqc0wJUsYC,Total,,1353752.0,,
3rxbssNItXaXyqc0wJUsYC,Peak,11.0,81977.0,,
3sV8ExJeOGXbanczafavZv,Total,,7564777.0,,
3sV8ExJeOGXbanczafavZv,Peak,1.0,64684.0,,
3uT8QfoX0BE8ZJa4h98LDW,Total,,28966564.0,,
3uT8QfoX0BE8ZJa4h98LDW,Peak,3.0,166219.0,,
3ukrFH17Zl6iEZ2QJ1Zwiy,Total,,34134919.0,,
3ukrFH17Zl6iEZ2QJ1Zwiy,Peak,2.0,67762.0,,
3un8UkiPHJjlsrTHQnisXH,Total,,21948276.0,,
3un8UkiPHJjlsrTHQnisXH,Peak,1.0,355680.0,,
3vWCRttEOSRmXZs8jfAPSX,Total,,1049363.0,,
3vWCRttEOSRmXZs8jfAPSX,Peak,10.0,76068.0,,
3vsmNXDJsCUt2ESWPwFaAv,Total,,1878659.0,,
3vsmNXDJsCUt2ESWPwFaAv,Peak,47.0,49743.0,,
3wn8HJNjkY4wzTBy35ZvQ6,Total,,16949382.0,,
3wn8HJNjkY4wzTBy35ZvQ6,Peak,7.0,46115.0,,
3wrzXRNJVxwOByPpYjyujB,Total,,491874.0,,
3wrzXRNJVxwOByPpYjyujB,Peak,100.0,8335.0,,
3xlhYIhZ7heAvohmw3uyfd,Total,,105805.0,,
3xlhYIhZ7heAvohmw3uyfd,Peak,50.0,30157.0,,
3yWacnoBnM0lrzLmXAk44d,Total,,5324727.0,,
3yWacnoBnM0lrzLmXAk44d,Peak,22.0,66137.0,,
3z6En4mQQJiDQquVkOcBam,Total,,161869.0,,
3z6En4mQQJiDQquVkOcBam,Peak,117.0,31830.0,,
3ztP5O7dJSha2PG429eUCb,Total,,1820367.0,,
3ztP5O7dJSha2PG429eUCb,Peak,43.0,45079.0,,
40jjlmDAskFndmzjWVoCQk,Total,,1644811.0,,
40jjlmDAskFndmzjWVoCQk,Peak,27.0,72305.0,,
40pWxpbXoBYGPCiofujjZ6,Total,,12726641.0,,
40pWxpbXoBYGPCiofujjZ6,Peak,6.0,120673.0,,
41DlPJXKTCypXdf2eSqa03,Total,,25735257.0,,
41DlPJXKTCypXdf2eSqa03,Peak,3.0,212221.0,,
41aMYNen9G7uUbqLfV65cF,Total,,10628578.0,,
41aMYNen9G7uUbqLfV65cF,Peak,54.0,22626.0,,
42mIT9wfmgA48DTN8GmCxX,Total,,605139.0,,
42mIT9wfmgA48DTN8GmCxX,Peak,15.0,19494.0,,
43T0YSkbVXO2gBTJriZhdU,Total,,79338.0,,
43T0YSkbVXO2gBTJriZhdU,Peak,89.0,6331.0,,
44UFK3c62FzOHSemTpz8ZM,Total,,109508.0,,
44UFK3c62FzOHSemTpz8ZM,Peak,166.0,2715.0,,
44sYmL97Lv8mEbzgANFkPD,Total,,3004113.0,,
44sYmL97Lv8mEbzgANFkPD,Peak,61.0,49907.0,,
45Mswno1F7FoZkcmQkp7fi,Total,,27752072.0,,
45Mswno1F7FoZkcmQkp7fi,Peak,1.0,70460.0,,
45PPoUgqs3JrhkZGEzSUHT,Total,,15499550.0,,
45PPoUgqs3JrhkZGEzSUHT,Peak,14.0,38634.0,,
486dVHo58R4EhBQjcYF2NX,Total,,4169349.0,,
486dVHo58R4EhBQjcYF2NX,Peak,3.0,186537.0,,
4A4Qdq6Jl4XilO2FS1sq2y,Total,,565626.0,,
4A4Qdq6Jl4XilO2FS1sq2y,Peak,125.0,22381.0,,
4AT7ZRCPu3jDxA4Y22IO22,Total,,2016743.0,,
4AT7ZRCPu3jDxA4Y22IO22,Peak,26.0,23294.0,,
4AgFXIVT7hVhBZ5DEOaLu3,Total,,25478136.0,,
4AgFXIVT7hVhBZ5DEOaLu3,Peak,2.0,45833.0,,
4CUvVaAYuXtvYURLFz7EIL,Total,,52943500.0,,
4CUvVaAYuXtvYURLFz7EIL,Peak,2.0,72647.0,,
4CjJf5bzvv5ZuLf2FJqlWY,Total,,2332671.0,,
4CjJf5bzvv5ZuLf2FJqlWY,Peak,24.0,24371.0,,
4CrTXVuKQnFlIoscIDgMCq,Total,,186149.0,,
4CrTXVuKQnFlIoscIDgMCq,Peak,53.0,27730.0,,
4ElFTH8hqX7XkzRbCtktfi,Total,,1048664.0,,
4ElFTH8hqX7XkzRbCtktfi,Peak,68.0,43462.0,,
4HHtyJdZVuefcyRmBUcyth,Total,,1165435.0,,
4HHtyJdZVuefcyRmBUcyth,Peak,26.0,42328.0,,
4Iz5EWPCAT8jYNk4IpLoll,Total,,25985235.0,,
4Iz5EWPCAT8jYNk4IpLoll,Peak,9.0,40430.0,,
4Jp3HONKA2ztto0nDs8Qgt,Total,,144637.0,,
4Jp3HONKA2ztto0nDs8Qgt,Peak,110.0,5498.0,,
4LAdZsiks8vsw3e1iZQgVY,Total,,1744088.0,,
4LAdZsiks8vsw3e1iZQgVY,Peak,145.0,27877.0,,
4LOhNmNsr4JSSQqTIsrUo1,Total,,2424561.0,,
4LOhNmNsr4JSSQqTIsrUo1,Peak,7.0,13196.0,,
4MRXbWH2BzuUZcoabj6HRh,Total,,12167545.0,,
4MRXbWH2BzuUZcoabj6HRh,Peak,22.0,21029.0,,
4Mne52NZGUzdlPZSzjQM5f,Total,,90898.0,,
4Mne52NZGUzdlPZSzjQM5f,Peak,67.0,24877.0,,
4N99EuIjwSSFFFMDfTeOLU,Total,,18043584.0,,
4N99EuIjwSSFFFMDfTeOLU,Peak,58.0,37267.0,,
4NTanSVXBkQ2NmDEbr2vLE,Total,,17062160.0,,
4NTanSVXBkQ2NmDEbr2vLE,Peak,5.0,133015.0,,
4NjYMfjV1bonlQxQFUjE4Y,Total,,3467098.0,,
4NjYMfjV1bonlQxQFUjE4Y,Peak,69.0,21739.0,,
4OXAneZHFJyQV1RuzCzmH3,Total,,6013064.0,,
4OXAneZHFJyQV1RuzCzmH3,Peak,69.0,40391.0,,
4PCh6DAkUYKnEmvjV4ouOs,Total,,3735626.0,,
4PCh6DAkUYKnEmvjV4ouOs,Peak,4.0,110581.0,,
4QjxvzEFwb63NZ1pp3wvHy,Total,,1142743.0,,
4QjxvzEFwb63NZ1pp3wvHy,Peak,3.0,44136.0,,
4QkTMKgtkI6P9v9NRzSswS,Total,,893720.0,,
4QkTMKgtkI6P9v9NRzSswS,Peak,93.0,38452.0,,
4RZJObXQzsKQLd25LBjBG8,Total,,2896438.0,,
4RZJObXQzsKQLd25LBjBG8,Peak,43.0,22889.0,,
4Rbnxa7kFSpCHNPJ3uZhtR,Total,,5307892.0,,
4Rbnxa7kFSpCHNPJ3uZhtR,Peak,8.0,28199.0,,
4RwQ5UUOgphhjBM8zF62RQ,Total,,496657.0,,
4RwQ5UUOgphhjBM8zF62RQ,Peak,27.0,21459.0,,
4S0uLMXRoAjFfIJOW7A8aW,Total,,15063499.0,,
4S0uLMXRoAjFfIJOW7A8aW,Peak,2.0,29622.0,,
4UxaMIzEAHLGmNeLoutSaL,Total,,8607.0,,
4UxaMIzEAHLGmNeLoutSaL,Peak,172.0,4366.0,,
4V1BqUA97pWQpPB3gxWwoQ,Total,,2740939.0,,
4V1BqUA97pWQpPB3gxWwoQ,Peak,3.0,29322.0,,
4V2MZcxyltQ4oKSdXOZoV0,Total,,137728.0,,
4V2MZcxyltQ4oKSdXOZoV0,Peak,70.0,10237.0,,
4Wc98oLOg1IuVCGqIhTDVj,Total,,98463.0,,
4Wc98oLOg1IuVCGqIhTDVj,Peak,157.0,6517.0,,
4Wxtt0dAbPrXZDu4wfR8dN,Total,,928537.0,,
4Wxtt0dAbPrXZDu4wfR8dN,Peak,123.0,16795.0,,
4X2iEvLVDm1Acd8Xmxw1ZC,Total,,5615298.0,,
4X2iEvLVDm1Acd8Xmxw1ZC,Peak,3.0,45054.0,,
4XYIKLWUw0QYjcftHNvAYW,Total,,1773899.0,,
4XYIKLWUw0QYjcftHNvAYW,Peak,48.0,48959.0,,
4XkEva4YsNmPQBLe8V126L,Total,,1292214.0,,
4XkEva4YsNmPQBLe8V126L,Peak,115.0,23397.0,,
4XzIYDVTvh1H4Egm50RuLw,Total,,32111.0,,
4XzIYDVTvh1H4Egm50RuLw,Peak,113.0,6945.0,,
4YJVXeScYoka1p1cAWRqlM,Total,,518282.0,,
4YJVXeScYoka1p1cAWRqlM,Peak,48.0,45095.0,,
4YSryHqsD82Krc81l1EJD5,Total,,5755567.0,,
4YSryHqsD82Krc81l1EJD5,Peak,48.0,30655.0,,
4ZEcVT9Po6mt11r7dr95jB,Total,,162400.0,,
4ZEcVT9Po6mt11r7dr95jB,Peak,72.0,24517.0,,
4ZVb8ZUjzUJOTP1RNqUC9y,Total,,240774.0,,
4ZVb8ZUjzUJOTP1RNqUC9y,Peak,93.0,20766.0,,
4a5wfF0SGh3XnDSvihVw79,Total,,801159.0,,
4a5wfF0SGh3XnDSvihVw79,Peak,73.0,5374.0,,
4acXEYw7ayyJnm9GXDrqiL,Total,,10976216.0,,
4acXEYw7ayyJnm9GXDrqiL,Peak,3.0,175789.0,,
4av2EVm9R6KhtXjxKUGTW5,Total,,41896.0,,
4av2EVm9R6KhtXjxKUGTW5,Peak,100.0,13673.0,,
4cS5TlYZ4OlOVKYaSvmZK3,Total,,8284.0,,
4cS5TlYZ4OlOVKYaSvmZK3,Peak,43.0,1912.0,,
4cdY6unqCUrHHI7KOELiaq,Total,,119240.0,,
4cdY6unqCUrHHI7KOELiaq,Peak,153.0,26125.0,,
4cdlZnUEuT8EYisPQkf01g,Total,,2025079.0,,
4cdlZnUEuT8EYisPQkf01g,Peak,52.0,42351.0,,
4eeflgjzTF8xN8U2E0dech,Total,,14775879.0,,
4eeflgjzTF8xN8U2E0dech,Peak,7.0,115622.0,,
4exlWP8cokkWVCvyP3kg7c,Total,,48916157.0,,
4exlWP8cokkWVCvyP3kg7c,Peak,1.0,256080.0,,
4feNnnBOPGY8VaoIk1Q0Mp,Total,,109799.0,,
4feNnnBOPGY8VaoIk1Q0Mp,Peak,87.0,22075.0,,
4fj4Jn4nw8fGX8xdbCntJf,Total,,37697575.0,,
4fj4Jn4nw8fGX8xdbCntJf,Peak,7.0,121365.0,,
4fpd6aRKixkz7usrx7QQkh,Total,,83384.0,,
4fpd6aRKixkz7usrx7QQkh,Peak,124.0,3850.0,,
4gaxEUZE4z9pJAVTSFwgQI,Total,,16696350.0,,
4gaxEUZE4z9pJAVTSFwgQI,Peak,26.0,73218.0,,
4h3K653rm69JYWpO4du2BJ,Total,,18601985.0,,
4h3K653rm69JYWpO4du2BJ,Peak,70.0,30754.0,,
4hdOYl6xm8ry6hZzn9pBqw,Total,,1879659.0,,
4hdOYl6xm8ry6hZzn9pBqw,Peak,19.0,78344.0,,
4ih9noxBfg7euMjCPO0qNH,Total,,24878567.0,,
4ih9noxBfg7euMjCPO0qNH,Peak,1.0,87287.0,,
4inMQ83GNpQ2OHDredH5hW,Total,,219247.0,,
4inMQ83GNpQ2OHDredH5hW,Peak,143.0,7760.0,,
4jWmhzf53Q0ZvZMuGdiR9x,Total,,29544021.0,,
4jWmhzf53Q0ZvZMuGdiR9x,Peak,7.0,91252.0,,
4kjA6oaloTf6ndyntyhZx8,Total,,200726.0,,
4kjA6oaloTf6ndyntyhZx8,Peak,68.0,21804.0,,
4nXrVH5xwN1w6TpmP7uu8n,Total,,35462540.0,,
4nXrVH5xwN1w6TpmP7uu8n,Peak,4.0,205802.0,,
4oGgxjxVOI69h9uOpHOzwn,Total,,5319705.0,,
4oGgxjxVOI69h9uOpHOzwn,Peak,8.0,82195.0,,
4pE1DzYULn6pgud2WcqNs3,Total,,2350747.0,,
4pE1DzYULn6pgud2WcqNs3,Peak,6.0,74005.0,,
4pLNKd4adQqEUvDfm4Q6wC,Total,,1517812.0,,
4pLNKd4adQqEUvDfm4Q6wC,Peak,30.0,36847.0,,
4pVdTj38qEwfPNjv1LYbu0,Total,,88434.0,,
4pVdTj38qEwfPNjv1LYbu0,Peak,141.0,18685.0,,
4qJSUFwZFouto5VZUlln75,Total,,32880123.0,,
4qJSUFwZFouto5VZUlln75,Peak,30.0,56659.0,,
4qYfRfSxsmhJ1WMaywtLyI,Total,,44924273.0,,
4qYfRfSxsmhJ1WMaywtLyI,Peak,1.0,355680.0,,
4r12MbGoZQBt6SQpFyFXq8,Total,,520552.0,,
4r12MbGoZQBt6SQpFyFXq8,Peak,74.0,33405.0,,
4r7hIDwLsasMfj6nk2Wrib,Total,,2589882.0,,
4r7hIDwLsasMfj6nk2Wrib,Peak,24.0,24371.0,,
4rIBbB1vt0lEKDG2UTmfP0,Total,,3583377.0,,
4rIBbB1vt0lEKDG2UTmfP0,Peak,44.0,49764.0,,
4rPrBNnDgdZpS5gosHv0yr,Total,,1813264.0,,
4rPrBNnDgdZpS5gosHv0yr,Peak,23.0,19631.0,,
4s9KzC1CduhQWbekLNCLLB,Total,,78157.0,,
4s9KzC1CduhQWbekLNCLLB,Peak,102.0,7969.0,,
4tqXSj46umlymdIxqY8zso,Total,,13033674.0,,
4tqXSj46umlymdIxqY8zso,Peak,12.0,95386.0,,
4uZs35Zm7ivjQCM7v5nQj8,Total,,1404268.0,,
4uZs35Zm7ivjQCM7v5nQj8,Peak,109.0,22088.0,,
4wC1f4Of7cufpkMCESrvAn,Total,,207715.0,,
4wC1f4Of7cufpkMCESrvAn,Peak,55.0,12030.0,,
4wKcqsZZz2tN4JV7WQfQ70,Total,,349184.0,,
4wKcqsZZz2tN4JV7WQfQ70,Peak,8.0,22388.0,,
4warbIYK76jjJOe87170eZ,Total,,69883.0,,
4warbIYK76jjJOe87170eZ,Peak,157.0,8318.0,,
4wuiHjpRp6Wm0SbNPvDs0W,Total,,755288.0,,
4wuiHjpRp6Wm0SbNPvDs0W,Peak,90.0,34551.0,,
4yD0oJQJOi8KknbskNpjGC,Total,,1328419.0,,
4yD0oJQJOi8KknbskNpjGC,Peak,86.0,29120.0,,
4z5dAyLMnkKSHkOkwbR1RX,Total,,573923.0,,
4z5dAyLMnkKSHkOkwbR1RX,Peak,25.0,14514.0,,
4zKM1dGCOYC2NYN8itGRQz,Total,,93190.0,,
4zKM1dGCOYC2NYN8itGRQz,Peak,100.0,19247.0,,
4zZ8Ulh3NTPoBLZjdVCm8e,Total,,182214.0,,
4zZ8Ulh3NTPoBLZjdVCm8e,Peak,65.0,24908.0,,
50NsdT6u77MIFociYnvzsG,Total,,1789746.0,,
50NsdT6u77MIFociYnvzsG,Peak,1.0,16895.0,,
5106KTen3ogiqKTYXnPbsW,Total,,798047.0,,
5106KTen3ogiqKTYXnPbsW,Peak,37.0,13483.0,,
51CcyloBVIi3VarN6KbSjv,Total,,62619.0,,
51CcyloBVIi3VarN6KbSjv,Peak,83.0,7410.0,,
51bYFYWODfYOZU0rwvjiCc,Total,,6227948.0,,
51bYFYWODfYOZU0rwvjiCc,Peak,27.0,27624.0,,
52cD79EubHFgrw4lW0AnGB,Total,,2517069.0,,
52cD79EubHFgrw4lW0AnGB,Peak,32.0,50816.0,,
53UddVPWHb9p46hhcq5ix4,Total,,372548.0,,
53UddVPWHb9p46hhcq5ix4,Peak,114.0,16588.0,,
53zusvCJkyGYjEZ6bnLIjh,Total,,5597084.0,,
53zusvCJkyGYjEZ6bnLIjh,Peak,45.0,33631.0,,
54EzTMmlLYab5d9psfwmxZ,Total,,316454.0,,
54EzTMmlLYab5d9psfwmxZ,Peak,23.0,23230.0,,
54UNNgtE3zzERwTuWSQLqd,Total,,27367797.0,,
54UNNgtE3zzERwTuWSQLqd,Peak,4.0,44709.0,,
55K3e7BGewGDUJ4ZQwkh7M,Total,,66804.0,,
55K3e7BGewGDUJ4ZQwkh7M,Peak,134.0,8750.0,,
569B75eNRVDABuNz286Npc,Total,,111082.0,,
569B75eNRVDABuNz286Npc,Peak,33.0,15277.0,,
56n21o9wtl9IjFVsGe7BG1,Total,,6497069.0,,
56n21o9wtl9IjFVsGe7BG1,Peak,55.0,22794.0,,
57lYw21pS9FprSeJimskIC,Total,,3112120.0,,
57lYw21pS9FprSeJimskIC,Peak,1.0,69344.0,,
59LeatGytui1mQleoiEnWM,Total,,1864348.0,,
59LeatGytui1mQleoiEnWM,Peak,48.0,46699.0,,
5AmFbL7MClvRYfzae0EUHn,Total,,206765.0,,
5AmFbL7MClvRYfzae0EUHn,Peak,151.0,20826.0,,
5AsZiMkbxLlR68WM3HHKWZ,Total,,476779.0,,
5AsZiMkbxLlR68WM3HHKWZ,Peak,93.0,33839.0,,
5B66uVtd4X6Tls9I2VQm4N,Total,,5204512.0,,
5B66uVtd4X6Tls9I2VQm4N,Peak,25.0,26504.0,,
5BJqg07SKgmFnVLOBmLFvq,Total,,3036755.0,,
5BJqg07SKgmFnVLOBmLFvq,Peak,99.0,26266.0,,
5BO3cbaQDOtf9uZajElRAB,Total,,51006.0,,
5BO3cbaQDOtf9uZajElRAB,Peak,171.0,7838.0,,
5BTzf3doGTigDIYUFtbkI9,Total,,40423066.0,,
5BTzf3doGTigDIYUFtbkI9,Peak,16.0,66841.0,,
5Bti0azlFhMattVY76qFr9,Total,,33169240.0,,
5Bti0azlFhMattVY76qFr9,Peak,12.0,39662.0,,
5C1O3fpMsiisJpHiB1uuDf,Total,,18249907.0,,
5C1O3fpMsiisJpHiB1uuDf,Peak,11.0,84953.0,,
5FFVQGnZuJt9iAYpasTeq4,Total,,2352967.0,,
5FFVQGnZuJt9iAYpasTeq4,Peak,21.0,49223.0,,
5FLgwSb4vP10d0nIo5N0tR,Total,,32417.0,,
5FLgwSb4vP10d0nIo5N0tR,Peak,153.0,3960.0,,
5Fmtix3LkYpcXI7nVFpEyC,Total,,812828.0,,
5Fmtix3LkYpcXI7nVFpEyC,Peak,22.0,27918.0,,
5Fx8zxEEaPMkwzM00JFr3N,Total,,2081836.0,,
5Fx8zxEEaPMkwzM00JFr3N,Peak,78.0,13828.0,,
5GXCpnyiCviIiAiZn13tzn,Total,,1795870.0,,
5GXCpnyiCviIiAiZn13tzn,Peak,62.0,6530.0,,
5H7UgZQk2p5x4nmeuDjmE4,Total,,2657264.0,,
5H7UgZQk2p5x4nmeuDjmE4,Peak,3.0,51277.0,,
5HuDnBhNLj5m865LowtgZQ,Total,,1483785.0,,
5HuDnBhNLj5m865LowtgZQ,Peak,19.0,48662.0,,
5ID0XfoI7DalBK8veu0MFC,Total,,667389.0,,
5ID0XfoI7DalBK8veu0MFC,Peak,9.0,108360.0,,
5IO873C4IP8pXdsXcJiBes,Total,,3134786.0,,
5IO873C4IP8pXdsXcJiBes,Peak,66.0,17933.0,,
5IZDnmnMBzLnE6APoYL26d,Total,,8900698.0,,
5IZDnmnMBzLnE6APoYL26d,Peak,3.0,212221.0,,
5J3m0taZ0W1E9HTE0MwcSv,Total,,27992513.0,,
5J3m0taZ0W1E9HTE0MwcSv,Peak,7.0,102198.0,,
5J90ah0ppUSev1uahqQiN6,Total,,20336998.0,,
5J90ah0ppUSev1uahqQiN6,Peak,15.0,41923.0,,
5JTZCDMaElB4ZBJc41YhMB,Total,,1689539.0,,
5JTZCDMaElB4ZBJc41YhMB,Peak,31.0,50804.0,,
5JoQSuMrHdu7BcgIY9hDcX,Total,,1927317.0,,
5JoQSuMrHdu7BcgIY9hDcX,Peak,42.0,55682.0,,
5K2VTtm9skwbbVP54E0I4E,Total,,2000773.0,,
5K2VTtm9skwbbVP54E0I4E,Peak,6.0,91151.0,,
5KWeHCDuYBslakPuaoQ9yB,Total,,1085213.0,,
5KWeHCDuYBslakPuaoQ9yB,Peak,4.0,27877.0,,
5KYv3kORBKUmVEoqbRRWxt,Total,,2509691.0,,
5KYv3kORBKUmVEoqbRRWxt,Peak,9.0,32372.0,,
5Msoarj5hk9LguTtiIyqug,Total,,16643559.0,,
5Msoarj5hk9LguTtiIyqug,Peak,2.0,77787.0,,
5NxZpeMGUQ5T5At5xZM5Hf,Total,,1087612.0,,
5NxZpeMGUQ5T5At5xZM5Hf,Peak,26.0,20869.0,,
5OrpSDeWfWr33q0a5Ydfhr,Total,,877862.0,,
5OrpSDeWfWr33q0a5Ydfhr,Peak,65.0,42730.0,,
5P5lTAd4r6ro0rMpjwg34u,Total,,91804.0,,
5P5lTAd4r6ro0rMpjwg34u,Peak,65.0,10156.0,,
5P7kRfpLaQRQsHKhgqximh,Total,,724867.0,,
5P7kRfpLaQRQsHKhgqximh,Peak,25.0,41732.0,,
5PFMVgxcZ5BXQQHCi8vsCM,Total,,732459.0,,
5PFMVgxcZ5BXQQHCi8vsCM,Peak,12.0,52989.0,,
5PGh9MyKry8slG5AfvD1eD,Total,,11950838.0,,
5PGh9MyKry8slG5AfvD1eD,Peak,11.0,68412.0,,
5Pm00siVfiAzfwKiYa3C4U,Total,,132036.0,,
5Pm00siVfiAzfwKiYa3C4U,Peak,92.0,4442.0,,
5S2ObREaW7Dl1XMMC7SxGX,Total,,1680364.0,,
5S2ObREaW7Dl1XMMC7SxGX,Peak,10.0,82913.0,,
5T6j0rfpCDBzAxC8Fpd0N7,Total,,37240677.0,,
5T6j0rfpCDBzAxC8Fpd0N7,Peak,1.0,61643.0,,
5TtNxUZBjYR4wgzOpHpS7h,Total,,5879540.0,,
5TtNxUZBjYR4wgzOpHpS7h,Peak,14.0,59906.0,,
5U30iZBlmxkpHqzb1OSnBS,Total,,10369068.0,,
5U30iZBlmxkpHqzb1OSnBS,Peak,73.0,23591.0,,
5U5aFzSWZVGe5gg8eCc8ft,Total,,2084043.0,,
5U5aFzSWZVGe5gg8eCc8ft,Peak,62.0,5881.0,,
5UeD0rVFJXXl3HGjKiZbrt,Total,,256967.0,,
5UeD0rVFJXXl3HGjKiZbrt,Peak,143.0,3567.0,,
5VGOYjxkEaf19LoRPIolD2,Total,,3351633.0,,
5VGOYjxkEaf19LoRPIolD2,Peak,59.0,46440.0,,
5WHuqG7vz4Hy0BU47fPpVp,Total,,1817898.0,,
5WHuqG7vz4Hy0BU47fPpVp,Peak,102.0,6051.0,,
5Wgify5hhk544rP3bSp38q,Total,,2210504.0,,
5Wgify5hhk544rP3bSp38q,Peak,48.0,27985.0,,
5WkJN8HoGWMrd0yDI0OxwA,Total,,315706.0,,
5WkJN8HoGWMrd0yDI0OxwA,Peak,87.0,32818.0,,
5Y2oddbjVGb9vr3ZQroSQF,Total,,47362.0,,
5Y2oddbjVGb9vr3ZQroSQF,Peak,117.0,8266.0,,
5Yau5Tu3KRT9ojyIsv59Um,Total,,24868.0,,
5Yau5Tu3KRT9ojyIsv59Um,Peak,122.0,5537.0,,
5YiNxgEQQTuFi5dKLxxjWm,Total,,7406290.0,,
5YiNxgEQQTuFi5dKLxxjWm,Peak,26.0,55872.0,,
5YiqPAVbiFUj1G1qvbXo0X,Total,,7827699.0,,
5YiqPAVbiFUj1G1qvbXo0X,Peak,9.0,47055.0,,
5ZFkQ67FtnmtWLVh2AkAhi,Total,,147628.0,,
5ZFkQ67FtnmtWLVh2AkAhi,Peak,133.0,24276.0,,
5bDYi5F6QeZvjxzF6WUfea,Total,,5396696.0,,
5bDYi5F6QeZvjxzF6WUfea,Peak,5.0,127409.0,,
5c1jQljrWLboweMtHesFT1,Total,,247531.0,,
5c1jQljrWLboweMtHesFT1,Peak,171.0,21700.0,,
5ca1aUHYwTDNO5E6unithq,Total,,2277548.0,,
5ca1aUHYwTDNO5E6unithq,Peak,21.0,84737.0,,
5cml547MByVlaVrKU2lJTg,Total,,17004730.0,,
5cml547MByVlaVrKU2lJTg,Peak,17.0,41906.0,,
5cn5oHiXJTLiuthgbgfkMh,Total,,6355066.0,,
5cn5oHiXJTLiuthgbgfkMh,Peak,100.0,34747.0,,
5dZHey2U2xrNpvgyop8URS,Total,,5054961.0,,
5dZHey2U2xrNpvgyop8URS,Peak,2.0,39287.0,,
5f4u0kPnU21qNe6fXgAUiV,Total,,3960196.0,,
5f4u0kPnU21qNe6fXgAUiV,Peak,23.0,59002.0,,
5gBLuVQ6Ba7Ab6nlTROxFY,Total,,2060394.0,,
5gBLuVQ6Ba7Ab6nlTROxFY,Peak,40.0,26950.0,,
5gn0Df0Aa7EM98shC3daR6,Total,,1537432.0,,
5gn0Df0Aa7EM98shC3daR6,Peak,114.0,34032.0,,
5i17rzCuZfYVzoP441PXGu,Total,,52898.0,,
5i17rzCuZfYVzoP441PXGu,Peak,88.0,10069.0,,
